title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county
"$3369 / 2br - 1083ft2 - Large 2Bd 2Ba High-Rise Apt. W/ GORGEOUS Views! (ingleside / SFSU / CCSF)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
It doesn't get any better than Parkmerced. Enjoy a large, open floorplan, oversized windows and walk-in closets, views, parking, fitness centers, modern laundry rooms, remodeled clubhouse, community gardens, dog parks, a central location near transportation and much more. 
APARTMENT DETAILS
Bedrooms:2
Bathrooms:2
Square Feet:1,083
Pets: Dogs and Cats OK
Rent Control: Yes
Available Date: Now
OFFICE HOURS
Monday through Saturday: 9am-6pm
Sundays: 10am-5pm
Call to schedule a tour today:  show contact info

Equal Housing Opportunity*Pricing and availability are subject to change. Not applicable to current residents.",37.718119,-122.474484,ingleside / SFSU / CCSF,2018-10-11 17:08:02,,3369.0,False,1083.0,2.0,2.0,both,shared,,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3800 / 3br - 1350ft2 - LARGE 3 BEDROOM (richmond / seacliff)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
475 - 31st Ave SF  CA 94121
3 bedrm, 2 bath, lg living and dining room, fireplace and baloncy attached to rear bedrooms
FICO score must be above 725.  Credit report required.
1st months rent and $6,000. sec. dep. required at signing of lease.",37.779795,-122.49116699999999,richmond / seacliff,2018-10-12 17:14:03,,3800.0,False,1350.0,3.0,2.0,none,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5000 / 4br - 1600ft2 - Large 4 bedrooms/2 full-baths FLAT on 19th Ave with beautiful views (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Large 4 bedrooms/2 full-baths FLAT on 19th Ave with beautiful views 
Please send email introducing yourself to make appointment for showing.
4 spacious bedrooms and 2 full-baths 
Large kitchen 
Great location near restaurants, grocery, bank, Safeway, SFSU, UCSF, USF, Academy of Art University, and Stonestown mall 
One block away from L-line to downtown
28 bus in front of the apartment to SFSU
Two blocks away from 66-line to UCSF
Google shuttle stop is downstairs
Good credit required, please bring your credit report
No Pets/Non smoker 
Requires a one year lease and a deposit to move-in
The rent is $5000 per month with a deposit ($6000) 
Tenants pay their own utilities (water, gas, electricity, garbage)",37.7441,-122.4863,sunset / parkside,2018-09-29 09:14:19,2018-10-09 18:54:14,5000.0,False,1600.0,4.0,2.0,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5000 / 1600ft2 - Large 4 bedrooms/2 full-baths FLAT on 19th Ave with views (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Large 4 bedrooms/2 full-baths top FLAT on 19th Ave with views 
Please send email introducing yourself to make appointment for showing.
4 spacious bedrooms and 2 full-baths 
Large kitchen 
Great location near restaurants, grocery, bank, Safeway, SFSU, UCSF, USF, Academy of Art University, and Stonestown mall 
One block away from L-line to downtown and half block away from 28 bus to SFSU, 2 blocks away from line 66 bus to UCSF
Good credit required, please bring your credit report
No Pets/Non smoker 
Requires a one year lease and a deposit to move-in
The rent is $5000 per month with a deposit ($6000) 
Tenants pay their own utilities (water, gas, electricity, garbage)",37.744919,-122.475773,sunset / parkside,2018-10-02 21:04:15,2018-10-13 15:43:46,5000.0,False,1600.0,,,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5000 / 1600ft2 - Large 4 bedrooms/2 full-baths FLAT on 19th Ave with views (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Large 4 bedrooms/2 full-baths top FLAT on 19th Ave with views 
Please send email introducing yourself to make appointment for showing.
4 spacious bedrooms and 2 full-baths 
Large kitchen 
Great location near restaurants, grocery, bank, Safeway, SFSU, UCSF, USF, Academy of Art University, and Stonestown mall 
One block away from L-line to downtown and half block away from 28 bus to SFSU, 2 blocks away from line 66 bus to UCSF
Good credit required, please bring your credit report
No Pets/Non smoker 
Requires a one year lease and a deposit to move-in
The rent is $5000 per month with a deposit ($6000) 
Tenants pay their own utilities (water, gas, electricity, garbage)",37.744919,-122.475773,sunset / parkside,2018-10-15 14:19:30,,5000.0,False,1600.0,,,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3495 / 2br - 1100ft2 - Large, Bright & Conveniently Located 2BD/1BA with a Views (excelsior / outer mission)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Bright open concept 2BD/1BA with in-unit washer/dryer, and stunning views of downtown SF skyline. Beautiful updates throughout including granite countertops, cabinets, fixtures, bathroom and flooring. The unit is approximately 1,100 S/F, and enjoys a big, open living room and dining room, pantry and plenty of room for storage. There is access to a large backyard perfect for a home garden, and a private front yard patio area set up with outdoor furniture. The unit is in a beautiful Victorian building with great curb appeal. Just a 10 minute walk to BART, less than 5 minute walk to Mission Street with coffee shops, restaurants and businesses galore.",37.72032,-122.434524,excelsior / outer mission,2018-10-11 12:29:45,,3495.0,False,1100.0,2.0,1.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 1200ft2 - LARGE Clean New 2 Bedroom Apartment - Laundry On Site Pets Ok (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call/Text Simon For Viewing  show contact info
  - FRESHLY REPAINTED
Approximately 1200+- sq feet
-New Appliances and Remodeled
- Lots of street parking with no meters and street cleaning 1 time per week only. 
-Utilities are paid for including garbage, water, electricity (up to $100 per month on each service).
-Pets are ok!
-Large Shared Backyard
-Separate Laundry Included In Unit
-Minimum 1-year lease
-Monthly rent is $3190/Month with included utilities
-Security deposit is $1500 (negotiable based on credit)
-Credit report required and bank statements in the last 3 months required to show if you have money to pay rent. (Must be verified and Background Check Will Be Done)
-You are going to rent the downstairs apartment.
-Separate Entrance with security camera system so you can see who is outside.
- Garage Storage Available and Shared With Apartment Upstairs",37.743634,-122.48325600000001,sunset / parkside,2018-09-13 11:26:04,2018-10-10 14:08:31,3190.0,False,1200.0,2.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 1200ft2 - LARGE Clean New 2 Bedroom Apartment - Laundry On Site Pets Ok (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call/Text Simon For Viewing  show contact info

Approximately 1200+- sq feet 
Video Walk Through Can Be Viewed Here: https://youtu.be/k9RRKZmlnoo
-New Appliances and Remodeled
- Lots of street parking with no meters and street cleaning 1 time per week only. 
-Utilities are paid for including garbage, water, electricity (up to $100 per month on each service).
-Pets are ok!
-Large Shared Backyard
-Separate Laundry Included In Unit
-Minimum 1-year lease
-Monthly rent is $3190/Month with included utilities
-Security deposit is $1500 (negotiable based on credit)
-Credit report required and bank statements in the last 3 months required to show if you have money to pay rent. (Must be verfied and Background Check Will Be Done)
-You are going to rent the downstairs apartment.
-Separate Entrance with security camera system so you can see who is outside.
- Garage Storage Available and Shared With Apartment Upstairs Unit.
Video Walk Through Can Be Viewed Here: https://youtu.be/k9RRKZmlnoo",37.743634,-122.48325600000001,sunset / parkside,2018-09-14 10:45:41,2018-10-10 14:06:29,3190.0,False,1200.0,2.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 1200ft2 - LARGE Clean New 2 Bedroom Apartment - Laundry On Site Pets Ok (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call/Text Simon For Viewing  show contact info

Approximately 1200+- sq feet
Video Walk Through Can Be Viewed Here: https://youtu.be/k9RRKZmlnoo
-New Appliances and Remodeled
- Lots of street parking with no meters and street cleaning 1 time per week only. 
-Utilities are paid for including garbage, water, electricity (up to $100 per month on each service).
-Pets are ok!
-Large Shared Backyard
-Separate Laundry Included In Unit
-Minimum 1-year lease
-Monthly rent is $3190/Month with included utilities
-Security deposit is $1500 (negotiable based on credit)
-Credit report required and bank statements in the last 3 months required to show if you have money to pay rent. (Must be verified and Background Check Will Be Done)
-You are going to rent the downstairs apartment.
-Separate Entrance with security camera system so you can see who is outside.
- Garage Storage Available and Shared With Apartment Upstairs Tenant
Video Walk Through Can Be Viewed Here: https://youtu.be/k9RRKZmlnoo",37.743634,-122.48325600000001,sunset / parkside,2018-09-19 13:30:27,2018-10-14 21:40:24,3190.0,False,1200.0,2.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 1200ft2 - LARGE Clean New 2 Bedroom Apartment - Laundry On Site Pets Ok (sunset / parkside)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call/Text Simon For Viewing  show contact info

Video Walkthrough Link: https://youtu.be/k9RRKZmlnoo
Approximately 1200+- sq feet
-New Appliances and Remodeled
- Lots of street parking with no meters and street cleaning 1 time per week only. 
-Utilities are paid for including garbage, water, electricity (up to $100 per month on each service).
-Pets are ok!
-Large Shared Backyard
-Separate Laundry Included In Unit
-Minimum 1-year lease
-Monthly rent is $3190/Month with included utilities
-Security deposit is $1500 (negotiable based on credit)
-Credit report required and bank statements in the last 3 months required to show if you have money to pay rent. (Must be verfied and Background Check Will Be Done)
-You are going to rent the downstairs apartment.
-Separate Entrance with security camera system so you can see who is outside.
- Garage Storage Available and Shared With Apartment Upstairs Tenant
Video Walkthrough Link: https://youtu.be/k9RRKZmlnoo",37.743634,-122.48325600000001,sunset / parkside,2018-09-20 12:39:57,2018-10-14 21:40:31,3190.0,False,1200.0,2.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4989 / 2br - 1104ft2 - Large Corner 2 x 2 w/ Balcony & Bay Views! $1000 Security Deposit! (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
AVA 55 NINTH - Modern SF Living!
CALL US TODAY:  show contact info

DESCRIPTION:
AVA at 55 Ninth is a new living space in Mid-Market and convenient to downtown San Francisco. Studios, one, and two bedroom SoMa apartments feature an urban-inspired design that extends beyond the walls to cool spaces all over the building. There are chill spaces inside and out, including a fitness center, outdoor movie screen, BBQ/outdoor dining area and on-site retail. Add in bike storage, a dog walk and wash station, washer/dryer in each home, underground parking and DIY work shop space all at AVA 55 Ninth.
OFFICE HOURS:
Monday:   9:30am to 6:30pm    
Tuesday:   9:30am to 6:30pm    
Wednesday:   9:30am to 6:30pm    
Thursday:   9:30am to 6:30pm    
Friday:   8:30am to 5:30pm    
Saturday:   8:30am to 5:30pm 
PRICING:
Studios (528sf - 578sf) from $3,205/mth - $3,230/mth
One Bedrooms (690sf - 750sf) from $3,765/mth - 4,548/mth
Two Bedrooms (855sf - 1200sf) from $4,645/mth - $4,989/mth
Application Fee - $30 Per Applicant
Security Deposit - $1000 w/ Approved Credit
PROPERTY AMENITIES:
* DIY Work Shop Space 
* Smoke-Free Community 
* Central Market Location 
* Courtyard with Outdoor Movie Screen 
* Chill Space - Indoor and Out 
* 24 Hour Fitness Center With the Latest Cardio TV 
* Directly Across From Twitter Headquarter 
* Artwork From Local Artists 
* Bike Storage and Repair Room 
* Dog Run and Pet Wash Station 
* The Loft - Lounge on the Comfy Seating 
* On-Site Retail 
* Chill Space - Indoor & Out - Free WiFi 
* 10,000 sq ft Courtyard 
* One Block From Facebook Shuttles 
Website: http://www.avaat559thapartments.com
CALL US TODAY!  show contact info
 or schedule an appointment online!
Address: 55 Ninth Street San Francisco, CA 94103 
Managed By: AvalonBay Communities*
Equal Housing Opportunity",37.777018,-122.415696,SOMA / south beach,2018-10-09 11:51:47,2018-10-15 12:43:07,4989.0,False,1104.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3950 / 1br - 1000ft2 - Large Corner One Bedroom in Deco Building W/ Parking & Hardwood (marina / cow hollow)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Large, sunny corner one bedroom on first of three floors
All hardwood floors
Large entrance with a huge walk-in hall closet and linen closet
Large bathroom with separate shower and tub
Large bedroom with huge walk-in closet
Very large living room with two sets of bay windows
Formal dining room with original built-ins
Redone kitchen with stove, microwave and stove android storage
Laundry in the building
Parking available in the garage
Please no smokers and no pets!
One block from the Marina greens and unblock from the Marina Safeway.
This unit is a must see!",37.804757,-122.43535700000001,marina / cow hollow,2018-10-09 19:13:43,2018-10-13 20:32:11,3950.0,False,1000.0,1.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2250 / 450ft2 - Large light-filled spacious studio (lower pac hts)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
KEY FEATURES
Bedrooms: Studio 
Newly renovated Kitchen with Eat-in area
Bathrooms: 1 
1 sizable walk-in Closet
Lease Duration: 1 Year (See Details Below)
Deposit: $2500
Pet Policy: Sorry, NO Pets
Property Type: Studio/Apartment
No Smoking Property 
RENTAL FEATURES
•	1 Walk-in closet AND hallway closet
•	Gas Range / Oven
•	Refrigerator
•	Cable-ready
•	Intercom system
•	Hardwood floor
•	Water, garbage, and heat (steam heater) included
Large Studio with lots of character and charm.
Excellent condition 
Lots of natural light throughout unit
High 10 foot ceilings
Hardwood floors. 
The kitchen has room for a small table and chairs and is separated from the main living area.
Large Walk-in closet AND a closet in the hallway. 
NEIGHBORHOOD FEATURES
• near public transportation, near Corporate Shuttle stops 
• near Lafayette Park (1 block)
• near Polk, Union, Chestnut and Fillmore street - shopping, dining and entertainment
• near Whole Foods (3 blocks) 
LEASE TERMS
• 1-year lease, month-to-month thereafter
• Water and garbage are included with the rent.
• Smoking is not permitted on the premises.",37.792840999999996,-122.42451799999999,lower pac hts,2018-10-14 14:28:15,,2250.0,False,450.0,0.0,1.0,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2375 / 675ft2 - Large light-filled Studio with eat-in kitchen (lower pac hts)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Large Studio with lots of character and charm.
Remodeled Kitchen and Bathroom
Newly painted throughout 
New window shades
New appliances
Steam heating, water and garbage included
Lots of natural light throughout unit
High 10 foot ceilings
Hardwood floors. 
Large living/sleeping area
Kitchen (with gas stove). Room for a small table and chairs 
Water and Garbage included
Tenant pays PG&E and Internet/Cable
Walking distance to shops, restaurants on Polk St, Van Ness Blvd, Fillmore St., Union St. and Chestnut St.. 
Close to corporate shuttle stops and public transportation. 
1 block to Lafayette Park and a few blocks from Whole Foods and Trader Joe's
Sorry no pets. 
A NON-Smoking unit and building
NO Laundry in building - close by on Polk
Please contact for more information or to make a viewing appointment (viewings only by appointment)",37.792840999999996,-122.42451799999999,lower pac hts,2018-10-14 14:31:44,,2375.0,False,675.0,0.0,1.0,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5335 / 2br - 1116ft2 - Large Living Area in this 2 Bedroom Beauty Overlooking Potrero Hill! (potrero hill)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call Us Today   show contact info

	Unique geometric shapes and large walk-in closets make this two bedroom apartment home both beautiful and functional. Enjoy the view from the top floor and brand new stainless steel appliances. Don't miss out on the opportunity to be a part of this amazing community!
	Come Experience the wonderful neighborhood of Potrero Hill. Take a stroll around our community and you will discover unique shops, restaurants, breweries, cafes, nightlife & more! 

We are centrally located near the 280 on-ramp, Hwy 101 and Caltrain. On top of all that the neighborhood has to offer, we have awesome amenities that may make you never want to leave the building! 

Potrero 1010 has 3 resident lounges, including a demonstration kitchen, a cardio center and strength building studio, pet grooming facility and rooftop terrace with panoramic views of the city skyline!  
	Potrero 1010 Apartments
	More Photos http://www.equityapartments.com/san-francisco/potrero-hill/potrero-1010-apartments?ilsid=93",37.766424,-122.396996,potrero hill,2018-10-15 12:56:44,,5335.0,False,1116.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3295 / 1br - 790ft2 - Large Noe Valley 1 Bedroom w/Washer Dryer in Unit (noe valley)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
$3,295 Upper floor unit with hardwood floors throughout, tons of closet space, huge eat in kitchen and in unit stacked washer and dryer.
Very Walkable (Walk Score 86) - Easy walk to shops, restaurants, shuttles, transit and parks.  Only half a block to the J-Church light rail downtown and easy access to freeways 101 and 280.
Features:
Hardwood Floors Throughout
Huge Eat-in Kitchen with Granite Countertops
Lots of closets, tons of storage
Laundry in Unit
Unfurnished
No Pets
Carport Gated Parking Available ($200/Mo)
Website and Online Application available at http://www.torranoproperties.com/351-29th-st
Unit is currently occupied and available November 1.  Contact for showings Saturday, October 13",37.743588,-122.42796100000001,noe valley,2018-10-11 21:23:38,,3295.0,False,790.0,1.0,1.0,none,in-unit,covered,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3500 / 1br - 1000ft2 - Large One Bedroom Apartment Located in Pacific Heights (pacific heights)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Located at the corner of Pacific & Franklin
*Available now!
*Approximately 1000 Square Feet
*Freshly painted interior
*Newly Refinished Hardwood Floors
*Large Dining and Living Room
*Lots of Closet Space
*New Dishwasher
*Laundry Machines in Building
*Common Backyard Area
*One-Year Lease
*No Pets Allowed
Located in Pacific Heights, close to Whole Foods, and very accessible to public transportation. 
Please call  show contact info
 for more information or to make an appointment to view this apartment.",37.794644,-122.42526799999999,pacific heights,2018-10-12 14:32:26,,3500.0,False,1000.0,1.0,1.0,none,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3794 / 2br - 1225ft2 - Large Patio*October Free Parking Free Storage special! (excelsior / outer mission)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
High Point S.F. located at 1888 Geneva Ave. in the Crocker -Amazon neighborhood, offering luxury apartment homes with stunning SF Bay views. You are going to love where you live!  Call or Text  show contact info

* October Move in Special: One Free parking Space and Free storage.
Large lay out, comes with a parking space and a storage space for FREE. 
Apt #711 is a 2 bedroom 2 bath- ultra large patio with amusement style walls and lot's of privacy for entertaining.
Listed for $3794 w/ 1225 sq ft.
Apartment #406 is a 3 bedroom 2.5 bath - ultra large open floor plan with private balcony, locate by our large skydeck on the 4th floor.
Call or Text Kelly to schedule your tour today
Come view our stunning and uniquely elegant California style apartment.
Private Patio Bay View at 1225 sq ft, offered at $3794
Assigned Private Parking available in our underground gated garage. 
October Free Parking Free Storage special!
-Large bathrooms with custom tile 
-Stainless Steel appliances, with gas stove and a ice maker
-Central Heating
-Private balconies with breathtaking views of hillside and bay view
-High-speed Internet available
-Washer & Dryer provided in each home
-Hardwood flooring
-Remote gas Fireplace
-Dramatic 9' foot ceilings
-Skylights for natural lighting
-Controlled access building
-Granite counters in Kitchen and Baths
-City convenience with nearby natural open spaces
-Club lounge with kitchen with dining -Pool Table -Theater                                                                                                                                                                                         -Fitness Studio, Game Room
-Incredible Sundeck, perfect for relaxation
Imagine a neighborhood set high over the Bay, with the East Bay's lights glittering on the horizon and hundreds of acres of parkland in the front yard. Imagine it's undergoing a steady process of revitalization, with stores, restaurants and coffee houses planned nearby. Imagine this neighborhood as a quiet residential area with easy access to BART, Muni and freeways. This imagination is reality at a location of a dazzling modern new development, carved dramatically into a hillside high above the Bay - the High Point community in San Francisco offers beautiful condominiums uniquely designed to meet every lifestyle.
Pets ok-ask for details
Call the Leasing Office to make an appointment today! 
Pets accepted, some breed restriction apply | Pet rent $50 and up per month | Restrictions apply.
Call the Leasing Office to make an appointment today! 
Open by Appointment
Welcome Hours 10:00 a.m. - 5:00 p.m. 
Closed for lunch 1:00 p.m. - 2:00 p.m. - daily 
Wednesday from 9:00 am to 1:00 pm  
Sorry - Closed weekends 
PE7225",37.709251,-122.423353,excelsior / outer mission,2018-10-14 09:46:01,,3794.0,False,1225.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3794 / 2br - 1225ft2 - Large Patio*October Free Parking Free Storage special! (excelsior / outer mission)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
High Point S.F. located at 1888 Geneva Ave. in the Crocker -Amazon neighborhood, offering luxury apartment homes with stunning SF Bay views. You are going to love where you live!  Call or Text  show contact info

* October Move in Special: One Free parking Space and Free storage. (Value $3k)
Large lay out, comes with a parking space and a storage space for FREE. 
Apt #711 is a 2 bedroom 2 bath- ultra large patio with amusement style walls and lot's of privacy for entertaining.
Listed for $3794 w/ 1225 sq ft.
Apartment #406 is a 3 bedroom 2.5 bath - ultra large open floor plan with private balcony, locate by our large skydeck on the 4th floor.
Call or Text Kelly to schedule your tour today
Come view our stunning and uniquely elegant California style apartment.
Private Patio Bay View at 1225 sq ft, offered at $3794
Assigned Private Parking available in our underground gated garage. 
October Free Parking Free Storage special!
-Large bathrooms with custom tile 
-Stainless Steel appliances, with gas stove and a ice maker
-Central Heating
-Private balconies with breathtaking views of hillside and bay view
-High-speed Internet available
-Washer & Dryer provided in each home
-Hardwood flooring
-Remote gas Fireplace
-Dramatic 9' foot ceilings
-Skylights for natural lighting
-Controlled access building
-Granite counters in Kitchen and Baths
-City convenience with nearby natural open spaces
-Club lounge with kitchen with dining -Pool Table -Theater                                                                                                                                                                                         -Fitness Studio, Game Room
-Incredible Sundeck, perfect for relaxation
Imagine a neighborhood set high over the Bay, with the East Bay's lights glittering on the horizon and hundreds of acres of parkland in the front yard. Imagine it's undergoing a steady process of revitalization, with stores, restaurants and coffee houses planned nearby. Imagine this neighborhood as a quiet residential area with easy access to BART, Muni and freeways. This imagination is reality at a location of a dazzling modern new development, carved dramatically into a hillside high above the Bay - the High Point community in San Francisco offers beautiful condominiums uniquely designed to meet every lifestyle.
Pets ok-ask for details
Call the Leasing Office to make an appointment today! 
Pets accepted, some breed restriction apply | Pet rent $50 and up per month | Restrictions apply.
Call the Leasing Office to make an appointment today! 
Open by Appointment
Welcome Hours 10:00 a.m. - 5:00 p.m. 
Closed for lunch 1:00 p.m. - 2:00 p.m. - daily 
Wednesday from 9:00 am to 1:00 pm  
Sorry - Closed weekends 
PE7225",37.709251,-122.423353,excelsior / outer mission,2018-10-14 10:12:35,2018-10-15 11:44:28,3794.0,False,1225.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3794 / 2br - 1225ft2 - Large Patio*October Free Parking Free Storage special! (excelsior / outer mission)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
High Point S.F. located at 1888 Geneva Ave. in the Crocker -Amazon neighborhood, offering luxury apartment homes with stunning SF Bay views. You are going to love where you live!  Call or Text  show contact info

* October Move in Special: One Free parking Space and Free storage. (Value $3,000)
Large lay out, comes with a parking space and a storage space for FREE. 
Apt #711 is a 2 bedroom 2 bath- ultra large patio with amusement style walls and lot's of privacy for entertaining.
Listed for $3794 w/ 1225 sq ft.
Apartment #406 is a 3 bedroom 2.5 bath - ultra large open floor plan with private balcony, locate by our large skydeck on the 4th floor.
Call or Text Kelly to schedule your tour today
Come view our stunning and uniquely elegant California style apartment.
Private Patio Bay View at 1225 sq ft, offered at $3794
Assigned Private Parking available in our underground gated garage. 
October Free Parking Free Storage special!
-Large bathrooms with custom tile 
-Stainless Steel appliances, with gas stove and a ice maker
-Central Heating
-Private balconies with breathtaking views of hillside and bay view
-High-speed Internet available
-Washer & Dryer provided in each home
-Hardwood flooring
-Remote gas Fireplace
-Dramatic 9' foot ceilings
-Skylights for natural lighting
-Controlled access building
-Granite counters in Kitchen and Baths
-City convenience with nearby natural open spaces
-Club lounge with kitchen with dining -Pool Table -Theater                                                                                                                                                                                         -Fitness Studio, Game Room
-Incredible Sundeck, perfect for relaxation
Imagine a neighborhood set high over the Bay, with the East Bay's lights glittering on the horizon and hundreds of acres of parkland in the front yard. Imagine it's undergoing a steady process of revitalization, with stores, restaurants and coffee houses planned nearby. Imagine this neighborhood as a quiet residential area with easy access to BART, Muni and freeways. This imagination is reality at a location of a dazzling modern new development, carved dramatically into a hillside high above the Bay - the High Point community in San Francisco offers beautiful condominiums uniquely designed to meet every lifestyle.
Pets ok-ask for details
Call the Leasing Office to make an appointment today! 
Pets accepted, some breed restriction apply | Pet rent $50 and up per month | Restrictions apply.
Call the Leasing Office to make an appointment today! 
Open by Appointment
Welcome Hours 10:00 a.m. - 5:00 p.m. 
Closed for lunch 1:00 p.m. - 2:00 p.m. - daily 
Wednesday from 9:00 am to 1:00 pm  
Sorry - Closed weekends 
PE7225",37.709251,-122.423353,excelsior / outer mission,2018-10-14 10:14:07,,3794.0,False,1225.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3985 / 1br - 718ft2 - Large Private Patio Awaits You in this 1 Bedroom Beauty in SF! (potrero hill)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call Us Today   show contact info

	Keep a quiet home in this courtyard facing 1 bedroom.  With luscious gardens in our courtyard, you'll have a serene view.  Large private patio comes with this particular home on the 2nd floor.  

Brand new full size appliances will allow you to use your galley style kitchen to its full potential.  The best part, load it all in your dishwasher so you can relax at home.  

Spacious layouts with walk in closets and large bathrooms, check us out online for more!
	Potrero 1010 comes with an array of amenities! Located on our 2nd floor podium level, you can access the lounge and both fitness centers...YES TWO of them! Our lounge room will be the #1 place for all your social gathering needs! Watch TV in our big comfy couch without having to leave home. Full size open kitchen is accessible to you for your potluck gatherings with friends and family. Plenty of dining table space so everyone can mingle, taste, laugh and enjoy the get-together. Treadmills, ellipticals and exercise bikes, OH MY! We are decked out with all the equipment your fitness goals desire. Need to work on your muscles? No worries, we got you here too! Our strength room is the place to be. With an abundance of free weights and multi-function weight machines, you'll have plenty to use without getting bored. Feeling crafty? Use our DYI room! Need to work from home? Use our wifi-room to go online and focus! And last, but not least, our rooftop terrace. Take the elevator up to our roof and check out 360 view of San Francisco. From Potrero Hill, to Sutro Tower, to our unique skyline downtown. Hang out by the fire pits or become a grill master in one of our gas grills. Plenty of dining and seating up here for everyone to join and have a phenomenal time!

	Potrero 1010 Apartments
	More Photos http://www.equityapartments.com/san-francisco/potrero-hill/potrero-1010-apartments?ilsid=93",37.766424,-122.396996,potrero hill,2018-10-15 13:08:13,,3985.0,False,718.0,1.0,1.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
